code,source_authority,geographic_identifier_nom
5135000,ICCAT,MD
5135011,ICCAT,MD
5135012,ICCAT,MD
5135013,ICCAT,MD
5135014,ICCAT,MD
5135015,ICCAT,MD
5135016,ICCAT,MD
5135017,ICCAT,MD
5135027,ICCAT,MD
5135032,ICCAT,MD
5135033,ICCAT,MD
5135034,ICCAT,MD
5135035,ICCAT,MD
5136000,ICCAT,MD
5136001,ICCAT,MD
5136002,ICCAT,MD
5136003,ICCAT,MD
5136006,ICCAT,MD
5136010,ICCAT,MD
5136011,ICCAT,MD
5136012,ICCAT,MD
5136013,ICCAT,MD
5136014,ICCAT,MD
5136015,ICCAT,MD
5136016,ICCAT,MD
5136017,ICCAT,MD
5136022,ICCAT,MD
5136027,ICCAT,MD
5136028,ICCAT,MD
5136029,ICCAT,MD
5136030,ICCAT,MD
5136031,ICCAT,MD
5136032,ICCAT,MD
5136033,ICCAT,MD
5136034,ICCAT,MD
5136035,ICCAT,MD
5137000,ICCAT,MD
5137001,ICCAT,MD
5137002,ICCAT,MD
5137003,ICCAT,MD
5137004,ICCAT,MD
5137005,ICCAT,MD
5137006,ICCAT,MD
5137007,ICCAT,MD
5137008,ICCAT,MD
5137010,ICCAT,MD
5137011,ICCAT,MD
5137012,ICCAT,MD
5137013,ICCAT,MD
5137014,ICCAT,MD
5137015,ICCAT,MD
5137016,ICCAT,MD
5137017,ICCAT,MD
5137021,ICCAT,MD
5137025,ICCAT,MD
5137027,ICCAT,MD
5138000,ICCAT,MD
5138001,ICCAT,MD
5138002,ICCAT,MD
5138003,ICCAT,MD
5138004,ICCAT,MD
5138005,ICCAT,MD
5138006,ICCAT,MD
5138007,ICCAT,MD
5138008,ICCAT,MD
5138009,ICCAT,MD
5138010,ICCAT,MD
5138011,ICCAT,MD
5138012,ICCAT,MD
5138013,ICCAT,MD
5138014,ICCAT,MD
5138015,ICCAT,MD
5138016,ICCAT,MD
5138017,ICCAT,MD
5138026,ICCAT,MD
5138027,ICCAT,MD
5139000,ICCAT,MD
5139001,ICCAT,MD
5139002,ICCAT,MD
5139003,ICCAT,MD
5139004,ICCAT,MD
5139005,ICCAT,MD
5139008,ICCAT,MD
5139009,ICCAT,MD
5139010,ICCAT,MD
5139012,ICCAT,MD
5139013,ICCAT,MD
5139014,ICCAT,MD
5139015,ICCAT,MD
5139017,ICCAT,MD
5139018,ICCAT,MD
5139026,ICCAT,MD
5140000,ICCAT,MD
5140001,ICCAT,MD
5140002,ICCAT,MD
5140003,ICCAT,MD
5140004,ICCAT,MD
5140006,ICCAT,MD
5140008,ICCAT,MD
5140010,ICCAT,MD
5140012,ICCAT,MD
5140013,ICCAT,MD
5140014,ICCAT,MD
5140015,ICCAT,MD
5140017,ICCAT,MD
5140018,ICCAT,MD
5140019,ICCAT,MD
5140022,ICCAT,MD
5140025,ICCAT,MD
5140026,ICCAT,MD
5141001,ICCAT,MD
5141002,ICCAT,MD
5141003,ICCAT,MD
5141004,ICCAT,MD
5141008,ICCAT,MD
5141009,ICCAT,MD
5141010,ICCAT,MD
5141011,ICCAT,MD
5141012,ICCAT,MD
5141013,ICCAT,MD
5141017,ICCAT,MD
5141028,ICCAT,MD
5142003,ICCAT,MD
5142004,ICCAT,MD
5142005,ICCAT,MD
5142006,ICCAT,MD
5142007,ICCAT,MD
5142008,ICCAT,MD
5142009,ICCAT,MD
5142010,ICCAT,MD
5142011,ICCAT,MD
5142014,ICCAT,MD
5142015,ICCAT,MD
5142027,ICCAT,MD
5142028,ICCAT,MD
5143003,ICCAT,MD
5143004,ICCAT,MD
5143005,ICCAT,MD
5143006,ICCAT,MD
5143007,ICCAT,MD
5143008,ICCAT,MD
5143009,ICCAT,MD
5143010,ICCAT,MD
5143013,ICCAT,MD
5143014,ICCAT,MD
5143015,ICCAT,MD
5143027,ICCAT,MD
5143028,ICCAT,MD
5144008,ICCAT,MD
5144009,ICCAT,MD
5144010,ICCAT,MD
5144012,ICCAT,MD
5144013,ICCAT,MD
5144014,ICCAT,MD
5145012,ICCAT,MD
5145014,ICCAT,MD
5149000,ICCAT,AT-NE
5149001,ICCAT,AT-NE
5150000,ICCAT,AT-NE
5150001,ICCAT,AT-NE
5151000,ICCAT,AT-NE
5151001,ICCAT,AT-NE
5151002,ICCAT,AT-NE
5151004,ICCAT,AT-NE
5152001,ICCAT,AT-NE
5152003,ICCAT,AT-NE
5153000,ICCAT,AT-NE
5153002,ICCAT,AT-NE
5153003,ICCAT,AT-NE
5153004,ICCAT,AT-NE
5153006,ICCAT,AT-NE
5154000,ICCAT,AT-NE
5154002,ICCAT,AT-NE
5154005,ICCAT,AT-NE
5154007,ICCAT,AT-NE
5155005,ICCAT,AT-NE
5156003,ICCAT,AT-NE
5156004,ICCAT,AT-NE
5156006,ICCAT,AT-NE
5157002,ICCAT,AT-NE
5157003,ICCAT,AT-NE
5159004,ICCAT,AT-NE
5160000,ICCAT,AT-NE
5160004,ICCAT,AT-NE
5161003,ICCAT,AT-NE
5161004,ICCAT,AT-NE
5161017,ICCAT,AT-NE
5161020,ICCAT,AT-NE
5161021,ICCAT,AT-NE
5162003,ICCAT,AT-NE
5162004,ICCAT,AT-NE
5162005,ICCAT,AT-NE
5162006,ICCAT,AT-NE
5162017,ICCAT,AT-NE
5162018,ICCAT,AT-NE
5162019,ICCAT,AT-NE
5162020,ICCAT,AT-NE
5162021,ICCAT,AT-NE
5163007,ICCAT,AT-NE
5163008,ICCAT,AT-NE
5163019,ICCAT,AT-NE
5163020,ICCAT,AT-NE
5164009,ICCAT,AT-NE
5164011,ICCAT,AT-NE
5164012,ICCAT,AT-NE
5165011,ICCAT,AT-NE
5200000,ICCAT,AT-SE
5200001,ICCAT,AT-SE
5200002,ICCAT,AT-SE
5200003,ICCAT,AT-SE
5200004,ICCAT,AT-SE
5200005,ICCAT,AT-SE
5200006,ICCAT,AT-SE
5200007,ICCAT,AT-SE
5200008,ICCAT,AT-SE
5200009,ICCAT,AT-SE
5200042,IOTC,IOTC_WEST
5200043,IOTC,IOTC_WEST
5200044,IOTC,IOTC_WEST
5200045,IOTC,IOTC_WEST
5200046,IOTC,IOTC_WEST
5200047,IOTC,IOTC_WEST
5200048,IOTC,IOTC_WEST
5200049,IOTC,IOTC_WEST
5200050,IOTC,IOTC_WEST
5200051,IOTC,IOTC_WEST
5200052,IOTC,IOTC_WEST
5200053,IOTC,IOTC_WEST
5200054,IOTC,IOTC_WEST
5200055,IOTC,IOTC_WEST
5200056,IOTC,IOTC_WEST
5200057,IOTC,IOTC_WEST
5200058,IOTC,IOTC_WEST
5200059,IOTC,IOTC_WEST
5200060,IOTC,IOTC_WEST
5200061,IOTC,IOTC_WEST
5200062,IOTC,IOTC_WEST
5200063,IOTC,IOTC_WEST
5200064,IOTC,IOTC_WEST
5200065,IOTC,IOTC_WEST
5200066,IOTC,IOTC_WEST
5200067,IOTC,IOTC_WEST
5200068,IOTC,IOTC_WEST
5200069,IOTC,IOTC_WEST
5200070,IOTC,IOTC_WEST
5200071,IOTC,IOTC_WEST
5200072,IOTC,IOTC_WEST
5200073,IOTC,IOTC_WEST
5200074,IOTC,IOTC_WEST
5200075,IOTC,IOTC_WEST
5200081,IOTC,IOTC_EAST
5200082,IOTC,IOTC_EAST
5200083,IOTC,IOTC_EAST
5200084,IOTC,IOTC_EAST
5200085,IOTC,IOTC_EAST
5200086,IOTC,IOTC_EAST
5200087,IOTC,IOTC_EAST
5200088,IOTC,IOTC_EAST
5200089,IOTC,IOTC_EAST
5200090,IOTC,IOTC_EAST
5200091,IOTC,IOTC_EAST
5200092,IOTC,IOTC_EAST
5200093,IOTC,IOTC_EAST
5200094,IOTC,IOTC_EAST
5200095,IOTC,IOTC_EAST
5200096,IOTC,IOTC_EAST
5200097,IOTC,IOTC_EAST
5200098,IOTC,IOTC_EAST
5200099,IOTC,IOTC_EAST
5200100,IOTC,IOTC_EAST
5201000,ICCAT,AT-SE
5201001,ICCAT,AT-SE
5201002,ICCAT,AT-SE
5201003,ICCAT,AT-SE
5201004,ICCAT,AT-SE
5201005,ICCAT,AT-SE
5201006,ICCAT,AT-SE
5201007,ICCAT,AT-SE
5201008,ICCAT,AT-SE
5201009,ICCAT,AT-SE
5201042,IOTC,IOTC_WEST
5201043,IOTC,IOTC_WEST
5201044,IOTC,IOTC_WEST
5201045,IOTC,IOTC_WEST
5201046,IOTC,IOTC_WEST
5201047,IOTC,IOTC_WEST
5201048,IOTC,IOTC_WEST
5201049,IOTC,IOTC_WEST
5201050,IOTC,IOTC_WEST
5201051,IOTC,IOTC_WEST
5201052,IOTC,IOTC_WEST
5201053,IOTC,IOTC_WEST
5201054,IOTC,IOTC_WEST
5201055,IOTC,IOTC_WEST
5201056,IOTC,IOTC_WEST
5201057,IOTC,IOTC_WEST
5201058,IOTC,IOTC_WEST
5201059,IOTC,IOTC_WEST
5201060,IOTC,IOTC_WEST
5201061,IOTC,IOTC_WEST
5201062,IOTC,IOTC_WEST
5201063,IOTC,IOTC_WEST
5201064,IOTC,IOTC_WEST
5201065,IOTC,IOTC_WEST
5201066,IOTC,IOTC_WEST
5201067,IOTC,IOTC_WEST
5201068,IOTC,IOTC_WEST
5201069,IOTC,IOTC_WEST
5201070,IOTC,IOTC_WEST
5201071,IOTC,IOTC_WEST
5201072,IOTC,IOTC_WEST
5201073,IOTC,IOTC_WEST
5201074,IOTC,IOTC_WEST
5201075,IOTC,IOTC_WEST
5201076,IOTC,IOTC_WEST
5201077,IOTC,IOTC_WEST
5201078,IOTC,IOTC_WEST
5201081,IOTC,IOTC_EAST
5201082,IOTC,IOTC_EAST
5201083,IOTC,IOTC_EAST
5201084,IOTC,IOTC_EAST
5201085,IOTC,IOTC_EAST
5201086,IOTC,IOTC_EAST
5201087,IOTC,IOTC_EAST
5201088,IOTC,IOTC_EAST
5201089,IOTC,IOTC_EAST
5201090,IOTC,IOTC_EAST
5201091,IOTC,IOTC_EAST
5201092,IOTC,IOTC_EAST
5201093,IOTC,IOTC_EAST
5201094,IOTC,IOTC_EAST
5201095,IOTC,IOTC_EAST
5201096,IOTC,IOTC_EAST
5201097,IOTC,IOTC_EAST
5201098,IOTC,IOTC_EAST
5201099,IOTC,IOTC_EAST
5201100,IOTC,IOTC_EAST
5202000,ICCAT,AT-SE
5202001,ICCAT,AT-SE
5202002,ICCAT,AT-SE
5202003,ICCAT,AT-SE
5202004,ICCAT,AT-SE
5202005,ICCAT,AT-SE
5202006,ICCAT,AT-SE
5202007,ICCAT,AT-SE
5202008,ICCAT,AT-SE
5202009,ICCAT,AT-SE
5202010,ICCAT,AT-SE
5202040,IOTC,IOTC_WEST
5202041,IOTC,IOTC_WEST
5202042,IOTC,IOTC_WEST
5202043,IOTC,IOTC_WEST
5202044,IOTC,IOTC_WEST
5202045,IOTC,IOTC_WEST
5202046,IOTC,IOTC_WEST
5202047,IOTC,IOTC_WEST
5202048,IOTC,IOTC_WEST
5202049,IOTC,IOTC_WEST
5202050,IOTC,IOTC_WEST
5202051,IOTC,IOTC_WEST
5202052,IOTC,IOTC_WEST
5202053,IOTC,IOTC_WEST
5202054,IOTC,IOTC_WEST
5202055,IOTC,IOTC_WEST
5202056,IOTC,IOTC_WEST
5202057,IOTC,IOTC_WEST
5202058,IOTC,IOTC_WEST
5202059,IOTC,IOTC_WEST
5202060,IOTC,IOTC_WEST
5202061,IOTC,IOTC_WEST
5202062,IOTC,IOTC_WEST
5202063,IOTC,IOTC_WEST
5202064,IOTC,IOTC_WEST
5202065,IOTC,IOTC_WEST
5202066,IOTC,IOTC_WEST
5202067,IOTC,IOTC_WEST
5202068,IOTC,IOTC_WEST
5202069,IOTC,IOTC_WEST
5202070,IOTC,IOTC_WEST
5202071,IOTC,IOTC_WEST
5202072,IOTC,IOTC_WEST
5202073,IOTC,IOTC_WEST
5202074,IOTC,IOTC_WEST
5202075,IOTC,IOTC_WEST
5202076,IOTC,IOTC_WEST
5202077,IOTC,IOTC_WEST
5202078,IOTC,IOTC_WEST
5202081,IOTC,IOTC_EAST
5202082,IOTC,IOTC_EAST
5202083,IOTC,IOTC_EAST
5202084,IOTC,IOTC_EAST
5202085,IOTC,IOTC_EAST
5202086,IOTC,IOTC_EAST
5202087,IOTC,IOTC_EAST
5202088,IOTC,IOTC_EAST
5202089,IOTC,IOTC_EAST
5202090,IOTC,IOTC_EAST
5202091,IOTC,IOTC_EAST
5202092,IOTC,IOTC_EAST
5202093,IOTC,IOTC_EAST
5202094,IOTC,IOTC_EAST
5202095,IOTC,IOTC_EAST
5202096,IOTC,IOTC_EAST
5202097,IOTC,IOTC_EAST
5202098,IOTC,IOTC_EAST
5202099,IOTC,IOTC_EAST
5202100,IOTC,IOTC_EAST
5203000,ICCAT,AT-SE
5203001,ICCAT,AT-SE
5203002,ICCAT,AT-SE
5203003,ICCAT,AT-SE
5203004,ICCAT,AT-SE
5203005,ICCAT,AT-SE
5203006,ICCAT,AT-SE
5203007,ICCAT,AT-SE
5203008,ICCAT,AT-SE
5203009,ICCAT,AT-SE
5203010,ICCAT,AT-SE
5203011,ICCAT,AT-SE
5203040,IOTC,IOTC_WEST
5203041,IOTC,IOTC_WEST
5203042,IOTC,IOTC_WEST
5203043,IOTC,IOTC_WEST
5203044,IOTC,IOTC_WEST
5203045,IOTC,IOTC_WEST
5203046,IOTC,IOTC_WEST
5203047,IOTC,IOTC_WEST
5203048,IOTC,IOTC_WEST
5203049,IOTC,IOTC_WEST
5203050,IOTC,IOTC_WEST
5203051,IOTC,IOTC_WEST
5203052,IOTC,IOTC_WEST
5203053,IOTC,IOTC_WEST
5203054,IOTC,IOTC_WEST
5203055,IOTC,IOTC_WEST
5203056,IOTC,IOTC_WEST
5203057,IOTC,IOTC_WEST
5203058,IOTC,IOTC_WEST
5203059,IOTC,IOTC_WEST
5203060,IOTC,IOTC_WEST
5203061,IOTC,IOTC_WEST
5203062,IOTC,IOTC_WEST
5203063,IOTC,IOTC_WEST
5203064,IOTC,IOTC_WEST
5203065,IOTC,IOTC_WEST
5203066,IOTC,IOTC_WEST
5203067,IOTC,IOTC_WEST
5203068,IOTC,IOTC_WEST
5203069,IOTC,IOTC_WEST
5203070,IOTC,IOTC_WEST
5203071,IOTC,IOTC_WEST
5203072,IOTC,IOTC_WEST
5203073,IOTC,IOTC_WEST
5203074,IOTC,IOTC_WEST
5203075,IOTC,IOTC_WEST
5203076,IOTC,IOTC_WEST
5203077,IOTC,IOTC_WEST
5203078,IOTC,IOTC_WEST
5203081,IOTC,IOTC_EAST
5203082,IOTC,IOTC_EAST
5203083,IOTC,IOTC_EAST
5203084,IOTC,IOTC_EAST
5203085,IOTC,IOTC_EAST
5203086,IOTC,IOTC_EAST
5203087,IOTC,IOTC_EAST
5203088,IOTC,IOTC_EAST
5203089,IOTC,IOTC_EAST
5203090,IOTC,IOTC_EAST
5203091,IOTC,IOTC_EAST
5203092,IOTC,IOTC_EAST
5203093,IOTC,IOTC_EAST
5203094,IOTC,IOTC_EAST
5203095,IOTC,IOTC_EAST
5203096,IOTC,IOTC_EAST
5203097,IOTC,IOTC_EAST
5203098,IOTC,IOTC_EAST
5203099,IOTC,IOTC_EAST
5203100,IOTC,IOTC_EAST
5204000,ICCAT,AT-SE
5204001,ICCAT,AT-SE
5204002,ICCAT,AT-SE
5204003,ICCAT,AT-SE
5204004,ICCAT,AT-SE
5204005,ICCAT,AT-SE
5204006,ICCAT,AT-SE
5204007,ICCAT,AT-SE
5204008,ICCAT,AT-SE
5204009,ICCAT,AT-SE
5204010,ICCAT,AT-SE
5204011,ICCAT,AT-SE
5204039,IOTC,IOTC_WEST
5204040,IOTC,IOTC_WEST
5204041,IOTC,IOTC_WEST
5204042,IOTC,IOTC_WEST
5204043,IOTC,IOTC_WEST
5204044,IOTC,IOTC_WEST
5204045,IOTC,IOTC_WEST
5204046,IOTC,IOTC_WEST
5204047,IOTC,IOTC_WEST
5204048,IOTC,IOTC_WEST
5204049,IOTC,IOTC_WEST
5204050,IOTC,IOTC_WEST
5204051,IOTC,IOTC_WEST
5204052,IOTC,IOTC_WEST
5204053,IOTC,IOTC_WEST
5204054,IOTC,IOTC_WEST
5204055,IOTC,IOTC_WEST
5204056,IOTC,IOTC_WEST
5204057,IOTC,IOTC_WEST
5204058,IOTC,IOTC_WEST
5204059,IOTC,IOTC_WEST
5204060,IOTC,IOTC_WEST
5204061,IOTC,IOTC_WEST
5204062,IOTC,IOTC_WEST
5204063,IOTC,IOTC_WEST
5204064,IOTC,IOTC_WEST
5204065,IOTC,IOTC_WEST
5204066,IOTC,IOTC_WEST
5204067,IOTC,IOTC_WEST
5204068,IOTC,IOTC_WEST
5204069,IOTC,IOTC_WEST
5204070,IOTC,IOTC_WEST
5204071,IOTC,IOTC_WEST
5204072,IOTC,IOTC_WEST
5204073,IOTC,IOTC_WEST
5204074,IOTC,IOTC_WEST
5204075,IOTC,IOTC_WEST
5204076,IOTC,IOTC_WEST
5204077,IOTC,IOTC_WEST
5204078,IOTC,IOTC_WEST
5204081,IOTC,IOTC_EAST
5204082,IOTC,IOTC_EAST
5204083,IOTC,IOTC_EAST
5204084,IOTC,IOTC_EAST
5204085,IOTC,IOTC_EAST
5204086,IOTC,IOTC_EAST
5204087,IOTC,IOTC_EAST
5204088,IOTC,IOTC_EAST
5204089,IOTC,IOTC_EAST
5204090,IOTC,IOTC_EAST
5204091,IOTC,IOTC_EAST
5204092,IOTC,IOTC_EAST
5204093,IOTC,IOTC_EAST
5204094,IOTC,IOTC_EAST
5204095,IOTC,IOTC_EAST
5204096,IOTC,IOTC_EAST
5204097,IOTC,IOTC_EAST
5204098,IOTC,IOTC_EAST
5204099,IOTC,IOTC_EAST
5204100,IOTC,IOTC_EAST
5204101,IOTC,IOTC_EAST
5204102,IOTC,IOTC_EAST
5205000,ICCAT,AT-SE
5205001,ICCAT,AT-SE
5205002,ICCAT,AT-SE
5205003,ICCAT,AT-SE
5205004,ICCAT,AT-SE
5205005,ICCAT,AT-SE
5205006,ICCAT,AT-SE
5205007,ICCAT,AT-SE
5205008,ICCAT,AT-SE
5205009,ICCAT,AT-SE
5205010,ICCAT,AT-SE
5205011,ICCAT,AT-SE
5205012,ICCAT,AT-SE
5205039,IOTC,IOTC_WEST
5205040,IOTC,IOTC_WEST
5205041,IOTC,IOTC_WEST
5205042,IOTC,IOTC_WEST
5205043,IOTC,IOTC_WEST
5205044,IOTC,IOTC_WEST
5205045,IOTC,IOTC_WEST
5205046,IOTC,IOTC_WEST
5205047,IOTC,IOTC_WEST
5205048,IOTC,IOTC_WEST
5205049,IOTC,IOTC_WEST
5205050,IOTC,IOTC_WEST
5205051,IOTC,IOTC_WEST
5205052,IOTC,IOTC_WEST
5205053,IOTC,IOTC_WEST
5205054,IOTC,IOTC_WEST
5205055,IOTC,IOTC_WEST
5205056,IOTC,IOTC_WEST
5205057,IOTC,IOTC_WEST
5205058,IOTC,IOTC_WEST
5205059,IOTC,IOTC_WEST
5205060,IOTC,IOTC_WEST
5205061,IOTC,IOTC_WEST
5205062,IOTC,IOTC_WEST
5205063,IOTC,IOTC_WEST
5205064,IOTC,IOTC_WEST
5205065,IOTC,IOTC_WEST
5205066,IOTC,IOTC_WEST
5205067,IOTC,IOTC_WEST
5205068,IOTC,IOTC_WEST
5205069,IOTC,IOTC_WEST
5205070,IOTC,IOTC_WEST
5205071,IOTC,IOTC_WEST
5205072,IOTC,IOTC_WEST
5205073,IOTC,IOTC_WEST
5205074,IOTC,IOTC_WEST
5205075,IOTC,IOTC_WEST
5205076,IOTC,IOTC_WEST
5205077,IOTC,IOTC_WEST
5205078,IOTC,IOTC_WEST
5205081,IOTC,IOTC_EAST
5205082,IOTC,IOTC_EAST
5205083,IOTC,IOTC_EAST
5205084,IOTC,IOTC_EAST
5205085,IOTC,IOTC_EAST
5205086,IOTC,IOTC_EAST
5205087,IOTC,IOTC_EAST
5205088,IOTC,IOTC_EAST
5205089,IOTC,IOTC_EAST
5205090,IOTC,IOTC_EAST
5205091,IOTC,IOTC_EAST
5205092,IOTC,IOTC_EAST
5205093,IOTC,IOTC_EAST
5205094,IOTC,IOTC_EAST
5205095,IOTC,IOTC_EAST
5205096,IOTC,IOTC_EAST
5205097,IOTC,IOTC_EAST
5205098,IOTC,IOTC_EAST
5205099,IOTC,IOTC_EAST
5205101,IOTC,IOTC_EAST
5205102,IOTC,IOTC_EAST
5205103,IOTC,IOTC_EAST
5205105,IOTC,IOTC_EAST
5206000,ICCAT,AT-SE
5206001,ICCAT,AT-SE
5206002,ICCAT,AT-SE
5206003,ICCAT,AT-SE
5206004,ICCAT,AT-SE
5206005,ICCAT,AT-SE
5206006,ICCAT,AT-SE
5206007,ICCAT,AT-SE
5206008,ICCAT,AT-SE
5206009,ICCAT,AT-SE
5206010,ICCAT,AT-SE
5206011,ICCAT,AT-SE
5206012,ICCAT,AT-SE
5206039,IOTC,IOTC_WEST
5206040,IOTC,IOTC_WEST
5206041,IOTC,IOTC_WEST
5206042,IOTC,IOTC_WEST
5206043,IOTC,IOTC_WEST
5206044,IOTC,IOTC_WEST
5206045,IOTC,IOTC_WEST
5206046,IOTC,IOTC_WEST
5206047,IOTC,IOTC_WEST
5206048,IOTC,IOTC_WEST
5206049,IOTC,IOTC_WEST
5206050,IOTC,IOTC_WEST
5206051,IOTC,IOTC_WEST
5206052,IOTC,IOTC_WEST
5206053,IOTC,IOTC_WEST
5206054,IOTC,IOTC_WEST
5206055,IOTC,IOTC_WEST
5206056,IOTC,IOTC_WEST
5206057,IOTC,IOTC_WEST
5206058,IOTC,IOTC_WEST
5206059,IOTC,IOTC_WEST
5206060,IOTC,IOTC_WEST
5206061,IOTC,IOTC_WEST
5206062,IOTC,IOTC_WEST
5206063,IOTC,IOTC_WEST
5206064,IOTC,IOTC_WEST
5206065,IOTC,IOTC_WEST
5206066,IOTC,IOTC_WEST
5206067,IOTC,IOTC_WEST
5206068,IOTC,IOTC_WEST
5206069,IOTC,IOTC_WEST
5206070,IOTC,IOTC_WEST
5206071,IOTC,IOTC_WEST
5206072,IOTC,IOTC_WEST
5206073,IOTC,IOTC_WEST
5206074,IOTC,IOTC_WEST
5206075,IOTC,IOTC_WEST
5206076,IOTC,IOTC_WEST
5206077,IOTC,IOTC_WEST
5206078,IOTC,IOTC_WEST
5206081,IOTC,IOTC_EAST
5206082,IOTC,IOTC_EAST
5206083,IOTC,IOTC_EAST
5206084,IOTC,IOTC_EAST
5206085,IOTC,IOTC_EAST
5206086,IOTC,IOTC_EAST
5206087,IOTC,IOTC_EAST
5206088,IOTC,IOTC_EAST
5206089,IOTC,IOTC_EAST
5206090,IOTC,IOTC_EAST
5206091,IOTC,IOTC_EAST
5206092,IOTC,IOTC_EAST
5206093,IOTC,IOTC_EAST
5206094,IOTC,IOTC_EAST
5206095,IOTC,IOTC_EAST
5206096,IOTC,IOTC_EAST
5206097,IOTC,IOTC_EAST
5206098,IOTC,IOTC_EAST
5206099,IOTC,IOTC_EAST
5206100,IOTC,IOTC_EAST
5206101,IOTC,IOTC_EAST
5206102,IOTC,IOTC_EAST
5206103,IOTC,IOTC_EAST
5206104,IOTC,IOTC_EAST
5206105,IOTC,IOTC_EAST
5206106,IOTC,IOTC_EAST
5207000,ICCAT,AT-SE
5207001,ICCAT,AT-SE
5207002,ICCAT,AT-SE
5207003,ICCAT,AT-SE
5207004,ICCAT,AT-SE
5207005,ICCAT,AT-SE
5207006,ICCAT,AT-SE
5207007,ICCAT,AT-SE
5207008,ICCAT,AT-SE
5207009,ICCAT,AT-SE
5207010,ICCAT,AT-SE
5207011,ICCAT,AT-SE
5207012,ICCAT,AT-SE
5207039,IOTC,IOTC_WEST
5207040,IOTC,IOTC_WEST
5207041,IOTC,IOTC_WEST
5207042,IOTC,IOTC_WEST
5207043,IOTC,IOTC_WEST
5207044,IOTC,IOTC_WEST
5207045,IOTC,IOTC_WEST
5207046,IOTC,IOTC_WEST
5207047,IOTC,IOTC_WEST
5207048,IOTC,IOTC_WEST
5207049,IOTC,IOTC_WEST
5207050,IOTC,IOTC_WEST
5207051,IOTC,IOTC_WEST
5207052,IOTC,IOTC_WEST
5207053,IOTC,IOTC_WEST
5207054,IOTC,IOTC_WEST
5207055,IOTC,IOTC_WEST
5207056,IOTC,IOTC_WEST
5207057,IOTC,IOTC_WEST
5207058,IOTC,IOTC_WEST
5207059,IOTC,IOTC_WEST
5207060,IOTC,IOTC_WEST
5207061,IOTC,IOTC_WEST
5207062,IOTC,IOTC_WEST
5207063,IOTC,IOTC_WEST
5207064,IOTC,IOTC_WEST
5207065,IOTC,IOTC_WEST
5207066,IOTC,IOTC_WEST
5207067,IOTC,IOTC_WEST
5207068,IOTC,IOTC_WEST
5207069,IOTC,IOTC_WEST
5207070,IOTC,IOTC_WEST
5207071,IOTC,IOTC_WEST
5207072,IOTC,IOTC_WEST
5207073,IOTC,IOTC_WEST
5207074,IOTC,IOTC_WEST
5207075,IOTC,IOTC_WEST
5207076,IOTC,IOTC_WEST
5207077,IOTC,IOTC_WEST
5207078,IOTC,IOTC_WEST
5207081,IOTC,IOTC_EAST
5207082,IOTC,IOTC_EAST
5207083,IOTC,IOTC_EAST
5207084,IOTC,IOTC_EAST
5207085,IOTC,IOTC_EAST
5207086,IOTC,IOTC_EAST
5207087,IOTC,IOTC_EAST
5207088,IOTC,IOTC_EAST
5207089,IOTC,IOTC_EAST
5207090,IOTC,IOTC_EAST
5207091,IOTC,IOTC_EAST
5207092,IOTC,IOTC_EAST
5207093,IOTC,IOTC_EAST
5207094,IOTC,IOTC_EAST
5207095,IOTC,IOTC_EAST
5207096,IOTC,IOTC_EAST
5207097,IOTC,IOTC_EAST
5207098,IOTC,IOTC_EAST
5207099,IOTC,IOTC_EAST
5207100,IOTC,IOTC_EAST
5207101,IOTC,IOTC_EAST
5207102,IOTC,IOTC_EAST
5207103,IOTC,IOTC_EAST
5207104,IOTC,IOTC_EAST
5207105,IOTC,IOTC_EAST
5207106,IOTC,IOTC_EAST
5207108,IOTC,IOTC_EAST
5207109,IOTC,IOTC_EAST
5208000,ICCAT,AT-SE
5208001,ICCAT,AT-SE
5208002,ICCAT,AT-SE
5208003,ICCAT,AT-SE
5208004,ICCAT,AT-SE
5208005,ICCAT,AT-SE
5208006,ICCAT,AT-SE
5208007,ICCAT,AT-SE
5208008,ICCAT,AT-SE
5208009,ICCAT,AT-SE
5208010,ICCAT,AT-SE
5208011,ICCAT,AT-SE
5208012,ICCAT,AT-SE
5208013,ICCAT,AT-SE
5208039,IOTC,IOTC_WEST
5208040,IOTC,IOTC_WEST
5208041,IOTC,IOTC_WEST
5208042,IOTC,IOTC_WEST
5208043,IOTC,IOTC_WEST
5208044,IOTC,IOTC_WEST
5208045,IOTC,IOTC_WEST
5208046,IOTC,IOTC_WEST
5208047,IOTC,IOTC_WEST
5208048,IOTC,IOTC_WEST
5208049,IOTC,IOTC_WEST
5208050,IOTC,IOTC_WEST
5208051,IOTC,IOTC_WEST
5208052,IOTC,IOTC_WEST
5208053,IOTC,IOTC_WEST
5208054,IOTC,IOTC_WEST
5208055,IOTC,IOTC_WEST
5208056,IOTC,IOTC_WEST
5208057,IOTC,IOTC_WEST
5208058,IOTC,IOTC_WEST
5208059,IOTC,IOTC_WEST
5208060,IOTC,IOTC_WEST
5208061,IOTC,IOTC_WEST
5208062,IOTC,IOTC_WEST
5208063,IOTC,IOTC_WEST
5208064,IOTC,IOTC_WEST
5208065,IOTC,IOTC_WEST
5208066,IOTC,IOTC_WEST
5208067,IOTC,IOTC_WEST
5208068,IOTC,IOTC_WEST
5208069,IOTC,IOTC_WEST
5208070,IOTC,IOTC_WEST
5208071,IOTC,IOTC_WEST
5208072,IOTC,IOTC_WEST
5208073,IOTC,IOTC_WEST
